"","ï..FID","source","survey_cod","siteid","s_east","s_north","m_code","hull_sampl","hull_secti","s_date","taxon_name","phylum","class","F_order","family","genus","species","authority","aphia_id","Name","Year_","establishe","biosecurit","GlobalID","x","y"
"3920",198749,"Marine High Risk Site Surveillance","SVLYT8","SVLYT8244a",1577201,5172009,"VISD","no",NA,"November 25, 2008","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2008,"yes","Non-indigenous","c032403a-fa44-41be-8e67-477abc4d4aa3",1577201,5172009
"3921",198752,"Marine High Risk Site Surveillance","SVLYT8","SVLYT8244b",1577201,5172009,"VISD","no",NA,"November 25, 2008","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2008,"yes","Non-indigenous","44531460-9595-415b-8ad5-fdbff21d1468",1577201,5172009
"3922",199124,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9181a",1576763,5171345,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","f2de9d5a-8bed-4fae-b890-1a3cb3f6707a",1576763,5171345
"3923",199125,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9181b",1576763,5171345,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","628dcbbc-d617-4b92-bad9-ee84e03cd7de",1576763,5171345
"3924",199126,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9182a",1576862,5172016,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","d7d87e3b-77de-4de3-b996-dad61f525147",1576862,5172016
"3925",199127,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9183a",1577261,5172002,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","bc82bd83-92d7-4e29-bef1-272ed7fd555d",1577261,5172002
"3926",199130,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9184a",1577171,5172007,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","f00efe17-90a4-4fef-af8b-c07b25ac7824",1577171,5172007
"3927",199131,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9185a",1577324,5171982,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","b2fc97db-6b4e-40aa-bcda-2fa5aff6a573",1577324,5171982
"3928",199133,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9186a",1577548,5171909,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","d0e61843-8c7c-4001-b68f-7c6c6868946b",1577548,5171909
"3929",199135,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9188a",1577261,5171895,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","423df2aa-c18b-4ff7-ada0-74d878bb3ca3",1577261,5171895
"3930",199137,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9190a",1577686,5171628,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","62d2cd70-1f92-4c4b-8a9b-e9d1e2f0d886",1577686,5171628
"3931",199138,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9191a",1577083,5171581,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","580b1f05-e048-4357-801d-5b98fb8639a3",1577083,5171581
"3932",199139,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9192a",1577562,5171537,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","e15e0d25-7ef9-42c9-8358-3b7e3d76490c",1577562,5171537
"3933",199140,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9193a",1577239,5171497,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","1fc9cdfb-715f-4fa9-b7b5-a1a2626122bd",1577239,5171497
"3934",199142,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9194a",1578385,5171556,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","cdecc4e3-b651-4856-ab17-bd9a35e5ce64",1578385,5171556
"3935",199143,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9195a",1577402,5171468,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","ecd2aec7-ff62-49af-8ff7-d41aacfd5026",1577402,5171468
"3936",199147,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9196a",1577903,5171477,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","90f90f1e-1e80-4fb5-9bd3-f25f154ffe2c",1577903,5171477
"3937",199148,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9197a",1578453,5171445,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","b1332347-7703-44a3-b363-73995fad4d7b",1578453,5171445
"3938",199149,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9197b",1578453,5171445,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","b2618e76-95da-40b3-9905-2f828231ebfb",1578453,5171445
"3939",199150,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9199a",1575999,5171380,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","13a7432f-64b9-42ad-862b-8f4470ee898e",1575999,5171380
"3940",199151,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9199b",1575999,5171380,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","2e25adc8-7897-4e52-a443-431d8d0b3b28",1575999,5171380
"3941",199152,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9200a",1576030,5171250,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","84039a82-94d8-40d9-8f3f-f6c30018ada7",1576030,5171250
"3942",199154,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9200b",1576030,5171250,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","31378f69-947c-4ea1-a40b-c95fb750fa78",1576030,5171250
"3943",199155,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9201a",1576213,5171262,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","242e3dd2-b065-4e11-a8d3-c415309d4e5e",1576213,5171262
"3944",199156,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9201b",1576213,5171262,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","a44efa12-41d4-4396-a251-4a5cdb354d7c",1576213,5171262
"3945",199157,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9202a",1575926,5171224,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","5a41dc38-f53f-4bea-80d7-98fe23af20bd",1575926,5171224
"3946",199159,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9202b",1575926,5171224,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","e1cc1464-6eef-4485-9c08-562e75e64f1f",1575926,5171224
"3947",199160,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9203a",1576248,5171179,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","763f28ed-2795-499d-b236-0f169e69017c",1576248,5171179
"3948",199161,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9203b",1576248,5171179,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","410cecb5-2179-40ef-8c4b-a15bfe324e0c",1576248,5171179
"3949",199163,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9204a",1576250,5171107,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","418ffc6a-aa83-43e5-9365-c6be3d3bbac5",1576250,5171107
"3950",199164,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9204b",1576250,5171107,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","94ade7ba-293f-432e-828e-96dcff740e39",1576250,5171107
"3951",199165,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9205a",1576254,5171065,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","c512abc8-59be-4521-9941-a6c08fa7d0fe",1576254,5171065
"3952",199166,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9205b",1576254,5171065,"VISD","no",NA,"July 21, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","3df6ba94-4fdd-47d2-924c-ee47ae2d08f2",1576254,5171065
"3953",199167,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9207a",1578809,5169815,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","99f425da-1acb-42d5-ae76-f98e5c044580",1578809,5169815
"3954",199168,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9208a",1578781,5169733,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","73fea360-0b47-4a15-a81f-4a9bf16abf52",1578781,5169733
"3955",199169,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9209a",1575874,5169116,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","2c0011ef-2721-420a-856f-b4e3a3941754",1575874,5169116
"3956",199170,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9209b",1575874,5169116,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","eb8811ee-be0c-4ab3-91d1-110ff072e8d1",1575874,5169116
"3957",199171,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9210a",1575554,5168926,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","35fcc151-b6e1-4594-9c77-6b0d0fd3f0df",1575554,5168926
"3958",199172,"Marine High Risk Site Surveillance","SVLYT9","SVLYT9210b",1575554,5168926,"VISD","no",NA,"July 22, 2009","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2009,"yes","Non-indigenous","216cb074-fea9-4c3a-a09e-bf42149104d2",1575554,5168926
"3959",222754,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28002",1573699,5169548,"BSLD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1573699,5169548
"3960",222769,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28008",1573699,5169997,"BSLD","no",NA,"December 5, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1573699,5169997
"3961",222834,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28024",1574148,5168898,"BSLD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1574148,5168898
"3962",223139,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28183a",1577022,5172026,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577022,5172026
"3963",223146,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28183b",1577022,5172026,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577022,5172026
"3964",223149,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28184a",1575933,5171264,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1575933,5171264
"3965",223150,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28184b",1575933,5171264,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1575933,5171264
"3966",223152,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28185a",1576981,5171639,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1576981,5171639
"3967",223161,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28186a",1576122,5171283,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1576122,5171283
"3968",223162,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28186b",1576122,5171283,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1576122,5171283
"3969",223165,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28187a",1578752,5169915,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1578752,5169915
"3970",223167,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28187b",1578752,5169915,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1578752,5169915
"3971",223168,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28188a",1578762,5169775,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1578762,5169775
"3972",223170,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28189b",1578802,5169765,"VISD","no",NA,"December 4, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1578802,5169765
"3973",223171,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28190a",1577070,5172025,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577070,5172025
"3974",223178,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28190b",1577070,5172025,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577070,5172025
"3975",223179,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28191a",1576945,5172015,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1576945,5172015
"3976",223184,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28191b",1576945,5172015,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1576945,5172015
"3977",223189,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28192a",1577200,5172005,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577200,5172005
"3978",223192,"Marine High Risk Site Surveillance","SVLYT28","SVLYT28192b",1577200,5172005,"VISD","no",NA,"December 3, 2018","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Lyttelton",2018,"yes","Non-indigenous"," ",1577200,5172005
